example_id,doc_id,subject,v2_category,rating,label,Q_verbatim,Q_paraphr,correct_A,wrong_A,exam_fmt,auth_src,reasoning_head
greekmmlu:3713,08057f2e440f1d9f8f16df804dd5f4b6548b88ff49efdaff1c2402397a99357e,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark stem essentially verbatim: «εχετε εμπλακει σε ενα ατυχημα μονο με υλικεσ ζημιεσ... μεσα σε». It is embedded in a long sequence of driving-test questions followed immediately by multiple-choice answers, including"
greekmmlu:3775,061a4c6aa7e9ac63486bc666f4f3c12ec610ec19b8d7307e286e3833ef7f2682,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"Το σημασμένο απόσπασμα βρίσκεται μέσα σε σαφή ακολουθία εξεταστικών ερωτήσεων πολλαπλής επιλογής, αριθμημένη ως «64.» και με επιλογές «a., b., γ., δ.». Περιέχει αυτούσιο το στέλεχος «τα μελη των δευτεροβαθμιων και τριτοβαθμιων συνδικαλιστικων οργανωσ"
greekmmlu:3770,0054a95c732bba80694a3c2aba7e2433235528f6559e9eea1931a0247cb2cc54,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark stem essentially verbatim: «κατα τη μεταφορα κορμων δεντρου τα οχηματα πρεπει να ειναι εξοπλισμενα με παραπλευρουσ ορθοστατεσ». Immediately after it, the document lists the same answer options, including the cor"
greekmmlu:3783,061a4c6aa7e9ac63486bc666f4f3c12ec610ec19b8d7307e286e3833ef7f2682,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,False,True,True,True,True,False,The marked Q-stem appears in explicit MCQ scaffolding as item 32 with options a–d: «ο επιβατης επικαλειται ζημια στισ αποσκευεσ ... ειναι υποχρεωμενοσ να αποδειξει τη ζημια στο δικαστηριο;». Although the benchmark says «αποστολέας»/«φορτίο» rather th
greekmmlu:3795,0259c34dd14353d4b8fcaf3d403a80960c0f1ff7812ad093c4590f9690f8c027,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span is the benchmark stem essentially verbatim: «οδηγειτε και διπλασιαζετε την ταχυτητα του οχηματοσ σασ... η αποσταση ακινητοποιησεωσ... θα». It is immediately followed by the three answer options «διπλασιασθει», «τριπλασιασθει», and the"
greekmmlu:3797,0259c34dd14353d4b8fcaf3d403a80960c0f1ff7812ad093c4590f9690f8c027,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked Q-stem is the benchmark question essentially verbatim: «το οχημα σασ εμεινε απο βλαβη σε εναν επαρχιακο δρομο. τι πρεπει να προσεξετε κατα τη ρυμουλκηση». Immediately after it, the marked correct option continues the full answer «κατα τη ρ"
greekmmlu:3814,00d2d62b7ea9b9a970ff97ab465b5e86463a92d95efe972a285a4a9f34802780,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark stem essentially verbatim: «μια δικυκλη μοτοσυκλετα που εχει κινητηρα 120 cc... ποιο ειναι το μεγιστο επιτρεπομενο οριο ταχυτητασ». Immediately after it, the document lists the same MCQ options in order: «110 km"
greekmmlu:3819,061a4c6aa7e9ac63486bc666f4f3c12ec610ec19b8d7307e286e3833ef7f2682,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span is exactly inside numbered MCQ scaffolding: item 133 asks «αν ο κατοχοσ επιταγησ δεν προβει σε σφραγιση ακαλυπτησ επιταγησ τι δικαιωματα χανει» followed by lettered options a, b, γ, δ. The marked correct option is adjacent as δ: «χανε"
greekmmlu:3828,0ba51f5a7f17201b0126a37d7a348ec84510470e0204cadfb3be9696933e098b,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark stem essentially verbatim: «οταν περνατε απο σταματημενα οχηματα θα πρεπει, αν ειναι δυνατον, να αφηνετε». It is embedded in a long sequence of driving-test questions followed by multiple answer options, includi"
greekmmlu:3719,0a52cf978d7215695008af1ae03160c10c08044d462613c4bfb02e310f0393dd,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span is the benchmark question essentially verbatim: «η αρνητικη επιδραση των ηρεμιστικων και καταπραυντικων φαρμακων... αυξανεται με τη χρηση αλκοολ». It appears inside a driving-test question bank sequence with adjacent answer options, i"
greekmmlu:3821,0c84f0420e92bc91b63c16a0708c554a13a7937ebde82c6421ac8d4547ea38f6,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark stem verbatim: «το μηχανοφρενο (κλαπετο) ειναι επιβραδυντησ που λειτουργει με». It is embedded in a long sequence of driving-test MCQ items, immediately followed by option-like answers including the marked corre"
greekmmlu:3825,0a939e1c78ae862c5094371f6fc60af6accbbc779fcbb516bbe42c184e3f80c1,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span is the benchmark question essentially verbatim: «ποια κυριωσ συνεπεια εχει η μη λειτουργια του ανεμιστηρα». It appears inside a long sequence of driving-test MCQs, followed immediately by the answer options, including «υπερθερμανση το"
greekmmlu:3818,0054a95c732bba80694a3c2aba7e2433235528f6559e9eea1931a0247cb2cc54,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"Το σημειωμένο span περιέχει αυτούσιο το ερώτημα «ο οροσ “λαθρομεταναστησ” περιλαμβανει...» και αμέσως μετά παρατίθενται διαδοχικά απαντήσεις, π.χ. «εξερχονται απο τη χωρα...» και «εισηλθαν νομιμα στη χωρα...». Βρίσκεται μέσα σε μεγάλη ακολουθία ερωτή"
greekmmlu:3842,061a4c6aa7e9ac63486bc666f4f3c12ec610ec19b8d7307e286e3833ef7f2682,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,The marked span is exactly inside a numbered MCQ sequence: item 21 asks «ποτε ειναι ακυρη μια συμβαση μεταφορασ επιβατων η εμπορευματων γενικα;» followed immediately by lettered options a–δ. The adjacent option a contains the benchmark's correct answ
greekmmlu:3851,0cb3563ef6b2fdb6e6a1a640a7e4ec74c2813abf4935043af2c072d0e89b521e,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,Το μαρκαρισμένο απόσπασμα περιέχει σχεδόν αυτούσιο το ερώτημα «αν σε ηλεκτρικο κυκλωμα ... ειναι καμενη η ασφαλεια τι πρεπει να κανετε» και αμέσως μετά παραθέτει διαδοχικά τις τρεις επιλογές. Εμφανίζονται και οι λάθος επιλογές «μικροτερων/μεγαλυτερων
greekmmlu:3851,0a6bd0d06ee3dd3d9a2e0da5fa4f855d257aefb29e1f7564a772f70d03c7e4f4,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,Το marked span περιέχει σχεδόν αυτολεξεί το stem: «αν σε ηλεκτρικο κυκλωμα ... ειναι καμενη η ασφαλεια τι πρεπει να κανετε». Αμέσως μετά παρατίθεται η σωστή επιλογή «να την αντικαταστησετε με καινουργια των ιδιων ενδειξεων ... σε αμπερ» μαζί με τις δ
greekmmlu:3866,0c84f0420e92bc91b63c16a0708c554a13a7937ebde82c6421ac8d4547ea38f6,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark stem essentially verbatim: «η δωρεαν διευκολυνση τησ μεταφορασ και προωθησησ λαθρομεταναστη στο εσωτερικο τησ χωρασ». Immediately after it, the document lists the correct option «αποτελει αδικημα» and the wrong "
greekmmlu:3851,061a5930fac3f3e84e01d6e47cc088b72e977779c587c65b1b595314dcfc8c38,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"Το marked span περιέχει αυτούσια την ερώτηση «αν σε ηλεκτρικο κυκλωμα ... ειναι καμενη η ασφαλεια τι πρεπει να κανετε» μέσα σε συνεχόμενη ακολουθία ερωτήσεων οδήγησης με απαντήσεις. Αμέσως μετά εμφανίζονται οι επιλογές, συμπεριλαμβανομένης της σωστής"
greekmmlu:3844,0054a95c732bba80694a3c2aba7e2433235528f6559e9eea1931a0247cb2cc54,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"Το marked span περιέχει αυτούσια την ερώτηση «υπερφορτωση ενοσ αξονα» σημαινει οτι εχει γινει υπερβαση» και αμέσως μετά την ορθή επιλογή «τησ φερουσασ ικανοτητασ του αξονα». Δίπλα εμφανίζονται και οι λανθασμένες επιλογές, π.χ. «του μεγιστου επιτρεπομ"
greekmmlu:3884,061a4c6aa7e9ac63486bc666f4f3c12ec610ec19b8d7307e286e3833ef7f2682,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked match is item 68 in a numbered multiple-choice sequence, with the stem exactly as the benchmark: «η συμμετοχη του εργαζομενου σε απεργια που κηρυχθηκε νομιμωσ... ειναι». Immediately after it, the document lists lettered options including «"
greekmmlu:3874,0cc212a8f56a22a3cd8a11203b8a0adebedb86c327ea141bf11e86a745537f89,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark stem essentially verbatim: «αν το οριο δεν καθοριζεται με ειδικεσ πινακιδεσ... εκτοσ κατοικημενων περιοχων...». It is embedded in a sequence of driving-test questions with multiple options, and immediately after"
greekmmlu:3882,01da50b15a7ec79eb3e92014d1023b8a1bb4bcb2947bd325d9b7385fa89b6887,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,The marked span contains the benchmark stem essentially verbatim: «ενα αυτοκινητο που σασ ακολουθει ετοιμαζεται να σασ προσπερασει... βελη συμπτυξεωσ...». Immediately after the colon it gives the correct option «διατηρειτε σταθερη ταχυτητα και στην α
greekmmlu:3872,0a52cf978d7215695008af1ae03160c10c08044d462613c4bfb02e310f0393dd,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span is the benchmark question essentially verbatim: «σε ποιεσ περιπτωσεισ μπορει δυνατοσ πλευρικοσ ανεμοσ να γινει ιδιαιτερα επικινδυνοσ». It is immediately followed in MCQ/list format by the same options, including the correct «κατα το π"
greekmmlu:3889,05ae902dca0391766b329f31de4ff183b0175e727c4559e657c7482e374fca18,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark stem essentially verbatim: «μετα απο μια μεγαλη περιοδο ξηρασιασ... πιο ολισθηροσ». Immediately after it, the document lists the answer choices, including the marked correct option «οταν αρχισει να βρεχει» and w"
greekmmlu:3924,0ba51f5a7f17201b0126a37d7a348ec84510470e0204cadfb3be9696933e098b,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark stem essentially verbatim: «σε ποια περιπτωση επιτρεπεται η σταθμευση αυτοκινητου παραπλευρωσ αλλου...». Immediately after it appears the marked correct answer «μονο αν το επιτρεπει ειδικη σημανση», followed by "
greekmmlu:3915,061a4c6aa7e9ac63486bc666f4f3c12ec610ec19b8d7307e286e3833ef7f2682,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked q_stem is inside a numbered MCQ sequence: `100. ""ποτε αποδιδεται ο φπα απο τισ επιχειρησεισ που τηρουν βιβλια γ κατηγοριασ"";` followed immediately by lettered choices `a.`, `b.`, `γ.`, `δ.`. The correct answer text appears adjacent as opti"
greekmmlu:3917,0b9cf2f479ae04a874985ba0ea1f9c7344740476de2c22ee4ee29a5a3de08ace,Driving Rules,q_plus_correct_only,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark stem essentially verbatim: «σε περιπτωση που αντιληφθειτε οτι ο ποδομοχλοσ φρενων παρουσιαζει μεγαλη ελαστικοτητα...». Immediately after it, the marked correct option begins «να εχετε διαρροη υγρων των φρενων..."
greekmmlu:3905,04a3c88af053a5e28f99213e948a85acbfc8f35dac086cfd3892acb936f2f70e,Driving Rules,q_plus_correct_only,4,STRONG_CHEATING,False,True,True,False,False,False,"Το σημειωμένο Q-stem βρίσκεται σε συνεχές άρθρο/σχόλιο και όχι σε εξεταστική μορφή με επιλογές ή answer key. Ωστόσο η φράση «μετα απο οδηγηση 4,5 ωρων, ο οδηγος πρεπει να» παραφράζει καθαρά την ερώτηση και αμέσως μετά δίνει την απάντηση «διαλειμμα το"
greekmmlu:3926,00afc5599d309043271d5852f22af7f170329341210609b3c7f0594a06a2c75c,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark stem essentially verbatim: «σε ποια θεση σε μονοδρομο επιτρεπεται η σταθμευση οχηματων, αν δεν υπαρχει απαγορευτικη πινακιδα». It is embedded in a driving-test question bank sequence with adjacent multiple-choic"
greekmmlu:3937,061a4c6aa7e9ac63486bc666f4f3c12ec610ec19b8d7307e286e3833ef7f2682,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,The marked match is item 84 in a numbered multiple-choice exam sequence: «ποιεσ ειναι οι προυποθεσεισ για την υπαγωγη εργαζομενου στον ασφαλιστικο του φορεα;» followed immediately by options a–d. The marked correct option «η παροχη εξαρτημενησ εργασι
greekmmlu:3905,0d25ad14b62e1ded115453a81cfa0a40fcc8c7c848ae4f82abe5533277ad61f9,Driving Rules,q_plus_correct_only,4,STRONG_CHEATING,False,True,True,True,False,False,"The marked span is not in MCQ/exam scaffolding, but in a prose rule summary: «βασικος κανονας: μετα απο οδηγηση 4,5 ωρων, ο οδηγος πρεπει να ... διαλειμμα τουλαχιστον 45 λεπτων». This is a close paraphrase of the benchmark stem with the marked correc"
greekmmlu:3934,0a939e1c78ae862c5094371f6fc60af6accbbc779fcbb516bbe42c184e3f80c1,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"Το marked span περιέχει αυτούσιο το ερώτημα «η αποσταση ακινητοποιησεωσ αντιστοιχει στον αριθμο των μετρων...» και αμέσως μετά εμφανίζονται οι επιλογές «ναι» και «οχι». Βρίσκεται μέσα σε συνεχή ακολουθία ερωτήσεων/απαντήσεων για κανόνες οδήγησης, με "
greekmmlu:3926,0a4cfd671e330cf0d9b38ce8071143962578020292e0278b646318eb586649cf,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"Το marked span περιέχει αυτολεξεί το ερώτημα «σε ποια θεση σε μονοδρομο επιτρεπεται η σταθμευση οχηματων…» και ακολουθείται αμέσως από επιλογές σε μορφή τεστ: «μονο στην αριστερη ακρη…», «μονο στη δεξια…», «και στην αριστερη και στη δεξια ακρη…». Το "
greekmmlu:3954,00a7a33a88de44acd522926a87f0750e6208da5e7894380d0d1f33c5c252606b,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark stem essentially verbatim: «σε ποια περιπτωση μπορουν οι αρχεσ να διαταξουν την επανεξεταση...». Immediately after it, the document lists the correct option «αν υπαρχουν αμφιβολιεσ για την ικανοτητα να οδηγει» a"
greekmmlu:3946,0aba1444c533c7091744274dad666d45f78d551a40e2fdd2ef49421cf009a85d,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span is the benchmark stem essentially verbatim: «η εκπομπη καπνου απο εναν πετρελαιοκινητηρα ενος επιβατηγου μπορει να οφειλεται σε». It appears inside a long sequence of driving-rule quiz items with adjacent answer options, including the"
greekmmlu:3958,0ba51f5a7f17201b0126a37d7a348ec84510470e0204cadfb3be9696933e098b,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"Το marked span περιέχει σχεδόν αυτούσιο το ερώτημα: «ενασ τροχονομοσ ρυθμιζει την κυκλοφορια... συμμορφωνεστε με». Αμέσως μετά παρατίθενται οι επιλογές «τα σηματα του τροχονομου» και «τα φωτεινα σηματα του σηματοδοτη», μέσα σε ακολουθία πολλών ερωτήσ"
greekmmlu:3964,00afc5599d309043271d5852f22af7f170329341210609b3c7f0594a06a2c75c,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span reproduces the benchmark stem essentially verbatim: «η ευθυγραμμιση και η ζυγοσταθμιση των τροχων... ο οδηγοσ μπορει να πραγματοποιησει». Immediately after it, the document gives the two options «ναι» and «οχι», with the correct optio"
greekmmlu:3972,00afc5599d309043271d5852f22af7f170329341210609b3c7f0594a06a2c75c,Driving Rules,q_plus_correct_only,5,DEFINITE_CHEATING,True,False,True,True,True,False,"Το marked q_stem περιέχει αυτούσια την ερώτηση: «οταν σταματατε σε κοκκινο φαναρι, ποια ειναι η σωστη θεση του οχηματοσ σασ». Αμέσως μετά την άνω τελεία εμφανίζεται η σωστή απάντηση «πριν το σηματοδοτη και το μπροστινο μεροσ... μην καλυπτει... τη γρα"
greekmmlu:3964,0a4cfd671e330cf0d9b38ce8071143962578020292e0278b646318eb586649cf,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark stem essentially verbatim: «η ευθυγραμμιση και η ζυγοσταθμιση των τροχων... μπορει να πραγματοποιησει», immediately followed by «οχι» and «ναι». This appears within a long driving-test question bank/MCQ sequence"
greekmmlu:3981,0aba1444c533c7091744274dad666d45f78d551a40e2fdd2ef49421cf009a85d,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked Q-stem occurs inside a long driving-test MCQ sequence: «πωσ μπορειτε ιδιαιτερα μεσα στην πολη... ετσι, ωστε να εξοικονομειτε καυσιμο και να προστατευετε το περιβαλλον». Immediately after it, the document gives the correct option «να οδηγει"
greekmmlu:3972,0a4cfd671e330cf0d9b38ce8071143962578020292e0278b646318eb586649cf,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked Q-stem is the benchmark question essentially verbatim: «οταν σταματατε σε κοκκινο φαναρι, ποια ειναι η σωστη θεση του οχηματοσ σασ». It appears inside a long driving-test MCQ-style sequence, immediately followed by answer choices including"
greekmmlu:3977,0054a95c732bba80694a3c2aba7e2433235528f6559e9eea1931a0247cb2cc54,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark stem essentially verbatim: «διαλειμμα ειναι καθε περιοδος... ο οδηγος δεν επιτρεπεται να οδηγει η να». Immediately after it, the document lists the correct option «εκτελει καποια αλλη εργασια» and the wrong opti"
greekmmlu:3991,00a7a33a88de44acd522926a87f0750e6208da5e7894380d0d1f33c5c252606b,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span is the benchmark question essentially verbatim: «πωσ αντιλαμβανεστε, κυριωσ, οτι ο ανεμιστηρασ δεν λειτουργει», embedded in a long sequence of driving-test questions followed by answer options. Immediately after it appear the correct "
greekmmlu:3983,010dc89dac445f8bc0549b62b699a8535d240608d8409fdd6d5fb2997de36b0c,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark stem essentially verbatim: «εαν αλλαζετε λωριδα, για να ελεγξετε καλα προσ τα πισω». It is embedded in a sequence of driving-test questions with adjacent multiple-choice options, including wrong options «κοιτατε"
greekmmlu:3993,061a4c6aa7e9ac63486bc666f4f3c12ec610ec19b8d7307e286e3833ef7f2682,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,Το marked Q-stem εμφανίζεται αυτούσιο μέσα σε σαφή εξεταστική/MCQ αρίθμηση: «57. οι προυποθεσεισ κηρυξησ τησ πτωχευσησ ειναι οι εξησ: a... b... γ... δ...». Δίπλα υπάρχουν οι λανθασμένες επιλογές και η πλήρης σωστή επιλογή στο «δ. η πτωχευτικη ικανοτη
greekmmlu:4010,04eed8be157078fe23f80fc020e085480cab78f83a55ae0c760530730761ef08,Driving Rules,q_plus_correct_only,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span reproduces the benchmark question in an exam-style driving-rules Q&A sequence: «σε ποια περιπτωση πρεπει να δηλωσετε στην υπηρεσια ... στο επιβατηγο σασ αυτοκινητο». Immediately after it, the marked correct option appears as «στην περ"
greekmmlu:4010,01da50b15a7ec79eb3e92014d1023b8a1bb4bcb2947bd325d9b7385fa89b6887,Driving Rules,q_plus_correct_only,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked Q-stem is the benchmark question in exam form: «σε ποια περιπτωση πρεπει να δηλωσετε στην υπηρεσια ... αδειων κυκλοφοριασ τισ τροποποιησεισ ... στο επιβατηγο σασ αυτοκινητο». Immediately after it, the document lists answer choices includin"
greekmmlu:4015,061a4c6aa7e9ac63486bc666f4f3c12ec610ec19b8d7307e286e3833ef7f2682,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,Το μαρκαρισμένο απόσπασμα είναι μέσα σε καθαρή εξεταστική/MCQ αρίθμηση: «39. το ουσιαστικο γνωρισμα τησ αφανουσ... εταιριασ ειναι οτι: a... b... γ... δ...». Η σωστή επιλογή εμφανίζεται ακριβώς ως επιλογή b: «ουτε υποβαλλεται σε δημοσιοτητα ουτε διαθε
greekmmlu:4022,061a4c6aa7e9ac63486bc666f4f3c12ec610ec19b8d7307e286e3833ef7f2682,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked Q-stem appears as item 38 in a numbered multiple-choice sequence: «το χαρακτηριστικο γνωρισμα τησ ε.ε. ειναι οτι:». Immediately after it, the document lists lettered options a/b/γ/δ, including the correct answer «η ευθυνη των ομορρυθμων ετ"
greekmmlu:4019,08057f2e440f1d9f8f16df804dd5f4b6548b88ff49efdaff1c2402397a99357e,Driving Rules,q_plus_correct_only,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark stem essentially verbatim: «οταν αφηνετε το οχημα σασ κατα μηκοσ του πεζοδρομιου... να φορτωσετε η ξεφορτωσετε τισ αποσκευεσ σασ». Immediately after it, the marked correct option «προκειται για μια σταση» appear"
greekmmlu:4066,061a4c6aa7e9ac63486bc666f4f3c12ec610ec19b8d7307e286e3833ef7f2682,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span is exactly within numbered MCQ exam scaffolding: item 50 says «ποιασ εταιρειασ το κεφαλαιο ειναι διαιρεμενο σε ισα μεριδια, τισ μετοχεσ;» followed by lettered options «a. τησ ε.π.ε. b. τησ α.ε. και τησ κατα μετοχεσ ε.ε. γ. τησ ο.ε. δ."
greekmmlu:4032,0054a95c732bba80694a3c2aba7e2433235528f6559e9eea1931a0247cb2cc54,Driving Rules,q_plus_correct_only,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark question essentially verbatim: «τι πρεπει να κανει ο μεταφορεασ... δεν μπορει να φθασει στον προορισμο του συμφωνα με τη cmr». Immediately after it, the marked correct answer appears as an option: «να ζητησει οδ"
greekmmlu:4025,00d2d62b7ea9b9a970ff97ab465b5e86463a92d95efe972a285a4a9f34802780,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked span contains the benchmark stem essentially verbatim: «πιστευετε οτι τα φωτα τησ μοτοσυκλετασ πρεπει να ειναι αναμμενα και κατα τη διαρκεια τησ ημερασ». Immediately after it, the document lists the same MCQ options, including the correct "
greekmmlu:4030,00976c867646e3ac38b2eaf2c57df56f513512f3d99d4608ca17c31b255d5076,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked Q-stem appears verbatim inside a long MCQ-style driving-test dump: «με το συστημα αμεσησ πληρωμησ... ο οδηγοσ που:». Immediately after it are the three benchmark options, including the correct answer «δεν ειναι υπευθυνοσ... στισ ζημιεσ που"
greekmmlu:4125,073f3dd31ba5bad562d39e5117861971009779e118183b9b44b7a39f98b9a2f6,Electrical Engineering,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"The marked Q-stem is inside explicit exam scaffolding: the document section says “πινακασ α.3… α/α … ερωτηση σωστη απαντηση” and item 2 contains “για μια τυχαια συνδεσμολογια αντιστατων…”. Immediately following are lettered options “α… β… γ… δ…”, inc"
greekmmlu:4125,07f119d78e16b3e5df37c7d663f2c699537cfe646c71e5289a333dc8335dd7f0,Electrical Engineering,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,"Το marked span βρίσκεται μέσα σε καθαρή εξεταστική τράπεζα: «παραρτημα γ εξετασεισ θεωρητικου μερουσ» και πίνακες με «α/α», «ερωτηση», «σωστη απαντηση», αριθμημένες ερωτήσεις και επιλογές α/β/γ/δ. Η συγκεκριμένη σήμανση περιέχει σχεδόν αυτολεξεί το s"
greekmmlu:4072,08a1932e2555136a3074e88856bb7fae1e9551cebdaa885181254fa338fad1df,Driving Rules,q_plus_correct_and_wrong,5,DEFINITE_CHEATING,True,False,True,True,True,False,Το σημασμένο απόσπασμα περιέχει αυτούσια την ερώτηση «τι ειδουσ ελαστικα πρεπει να τοποθετειτε στο αυτοκινητο σασ» μέσα σε ακολουθία ερωτήσεων οδήγησης με επιλογές μετά από άνω-κάτω τελεία. Αμέσως μετά εμφανίζεται η σωστή επιλογή «αυτα που συστηνει ο
greekmmlu:6071,005cbf83d4aa717ad8e4610be21f454376710590ea2f41daf9f77129fee0a85b,Law,q_plus_correct_only,4,STRONG_CHEATING,False,True,True,False,False,False,"The marked span is in a news paragraph, not exam scaffolding or an answer key. However, it closely states the same fact as the question: «του υπατου εκπροσωπου της ευρωπαικησ ενωσησ για θεματα εξωτερικησ πολιτικησ...» followed immediately by «και αντ"
greekmmlu:6071,00a672a78086c05a5d9dd6cb37c45b1abd6c7bb60c9a59561778a9a755becfb5,Law,q_plus_correct_only,4,STRONG_CHEATING,False,True,True,False,False,False,"The marked span is in a news sentence, not exam scaffolding: «ο υπατοσ εκπροσωποσ τησ ενωσησ για θεματα εξωτερικησ πολιτικησ και πολιτικησ ασφαλειασ και αντιπροεδροσ τησ ευρωπαικησ επιτροπησ». This is a close paraphrase of the benchmark stem and give"
greekmmlu:6071,0105740c866fe0eb262cb97fe3b208370a7110fe627588c5e7c657973865c1a6,Law,q_plus_correct_only,4,STRONG_CHEATING,False,True,True,False,False,False,"The marked span is not in exam/MCQ scaffolding, but it gives the same fact in running prose: «υπατοσ εκπροσωποσ τησ ενωσησ για θεματα εξωτερικησ πολιτικησ και πολιτικησ ασφαλειασ» immediately followed by «και αντιπροεδροσ τησ ευρωπαικησ επιτροπησ». T"
greekmmlu:6071,01a0a4305db6c2107b0ed44a87538f9a720dc5d77d487ebcf21fc1db65b33827,Law,q_plus_correct_only,4,STRONG_CHEATING,False,True,True,False,False,False,"Το marked q_stem βρίσκεται σε συνεχή πρόταση, όχι σε εξεταστική μορφή: «υπατη εκπροσωποσ τησ ενωσησ για θεματα εξωτερικησ πολιτικησ και πολιτικησ ασφαλειασ». Αμέσως μετά εμφανίζεται η marked σωστή απάντηση «αντιπροεδροσ τησ ευρωπαικησ επιτροπησ», άρα"
