policy_evaluation_sample_id,source_doc_id,evaluation_tasks,evaluation_reasons,sampling_strata,candidate_error_type_ids,candidate_action,confidence,quality_bin,host,url,chars_before,doc_text_path,prior_review_label,prior_review_correct_action,review_label,review_correct_action,review_good_text_loss_risk,review_false_positive_reason,review_false_negative_error_ids,review_notes
pe_1867_66b027be65,hplt::9_1.jsonl.zst::bcc75438ec122d73e194f1cf6f0ad70a,"[""error_precision_E019""]","[""candidate_error_E019""]","[""error_precision_E019""]","[""E017"", ""E019""]",quarantine,0.3364583333333333,9,m.gutenberg.org,https://m.gutenberg.org/cache/epub/35453/pg35453-images.epub,113231,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/66b027be65fbf5d3.txt,,,,,,,[],
pe_1868_87fa4810d7,hplt::9_1.jsonl.zst::bd81212b0524b21fecdc2e23118842a8,"[""wds_bin_9_review""]","[""wds_bin_9_stratum""]","[""wds_bin_9""]","[""E004"", ""E017""]",quarantine,0.20889622282263767,9,docplayer.gr,http://docplayer.gr/2177364-Oi-ikanotites-epilysis-provlimaton-sta-anaptygmata-mathiton-st-dimotikoy-kai-i-epidrasi-tis-hrisis-toy-logismikoy-dalest.html,55147,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/87fa4810d7db48ec.txt,,,,,,,[],
pe_1869_4d454998fa,hplt::9_1.jsonl.zst::bd81815c07bec0dce7911de44f3c793a,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.15289153636138,9,www.e-dromos.gr,https://www.e-dromos.gr/%CF%8E%CF%81%CE%B1-%CE%BA%CE%B9%CE%BD%CE%B4%CF%8D%CE%BD%CE%BF%CF%85-%CE%B3%CE%B9%CE%B1-%CF%84%CE%B7%CE%BD-%CE%B1%CE%BD%CF%8E%CF%84%CE%B1%CF%84%CE%B7-%CE%B5%CE%BA%CF%80%CE%B1%CE%AF%CE%B4%CE%B5%CF%85/,8058,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/4d454998fae9c7f4.txt,,,,,,,[],
pe_1870_3192dc3a62,hplt::9_1.jsonl.zst::be007aaf0987283e138849d9e1e6c2f9,"[""wds_bin_9_review""]","[""wds_bin_9_stratum""]","[""wds_bin_9""]",[],keep,0.1540715930500314,9,www.mylittlesuites.gr,https://www.mylittlesuites.gr/%CF%80%CE%BF%CE%B9%CE%BF%CE%AF-%CE%B5%CE%AF%CE%BC%CE%B1%CF%83%CF%84%CE%B5,4777,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/3192dc3a62f1a91f.txt,,,,,,,[],
pe_1871_80bd530059,hplt::9_1.jsonl.zst::be91b8b1c38e00bdd6310c6ceaaa20e5,"[""wds_bin_9_review""]","[""wds_bin_9_stratum""]","[""wds_bin_9""]","[""E017""]",quarantine,0.20110419358627982,9,www.pandiera.gr,http://www.pandiera.gr/%ce%bf%ce%b9%ce%ba%ce%bf%ce%bb%cf%8c%ce%b3%ce%bf%ce%b9-%ce%b5%ce%bd%ce%b1%ce%bb%ce%bb%ce%b1%ce%ba%cf%84%ce%b9%ce%ba%ce%bf%ce%af-%ce%bf%ce%b9-%ce%b2%ce%bf%cf%85%ce%bb%ce%b5%cf%85%cf%84%ce%b9%ce%ba/,17026,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/80bd5300599bbb08.txt,,,,,,,[],
pe_1872_a312f6df5e,hplt::9_1.jsonl.zst::c096a8af1213564cca5362ccfa886ec5,"[""false_negative_control""]","[""keep_no_candidate_or_borderline""]","[""false_negative_controls""]",[],keep,0.24833970377448636,9,www.mommy.gr,https://www.mommy.gr/prin-fonaksete-sto-paidi-sas-kante-auto/,7802,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/a312f6df5e54abab.txt,,,,,,,[],
pe_1873_fffbd9ee88,hplt::9_1.jsonl.zst::c096dad494cbb1fc673835eda1155a53,"[""action_precision_quarantine"", ""global_prevalence_review""]","[""candidate_action_quarantine"", ""global_random_sample""]","[""action_precision_quarantine"", ""global_prevalence""]","[""E010""]",quarantine,0.21643649535884085,9,www.anemosnaftilos.gr,http://www.anemosnaftilos.gr/2018/04/blog-post_64.html,8834,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/fffbd9ee885fc1b2.txt,,,,,,,[],
pe_1874_2ec2381fe3,hplt::9_1.jsonl.zst::c1157999b7a2aacf07cb15209754b4dc,"[""false_negative_control"", ""global_prevalence_review"", ""host_hotspot_review""]","[""global_random_sample"", ""host_hotspot_www.kathimerini.gr"", ""keep_no_candidate_or_borderline""]","[""false_negative_controls"", ""global_prevalence"", ""host_hotspot_www.kathimerini.gr""]",[],keep,0.1965093729799612,9,www.kathimerini.gr,https://www.kathimerini.gr/world/857757/to-oplo-toy-telegram-chrisimopoioyn-oi-tromokrates/,4641,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/2ec2381fe3f9144e.txt,,,,,,,[],
pe_1875_b28ffe69f1,hplt::9_1.jsonl.zst::c24c24d4a03996017cc74aa536c9e90c,"[""action_precision_normalize_or_trim_span"", ""error_precision_E014""]","[""candidate_action_normalize_or_trim_span"", ""candidate_error_E014""]","[""action_precision_normalize_or_trim_span"", ""error_precision_E014""]","[""E014""]",normalize_or_trim_span,0.9165927478311726,9,docplayer.gr,http://docplayer.gr/166690418-8-fakdlo-afaldia-kai-tgdia-fat.html,25973,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/b28ffe69f1ac7978.txt,,,,,,,[],
pe_1876_d8a889386c,hplt::9_1.jsonl.zst::c35a140088f0cd40c9536381d5bce499,"[""action_precision_quarantine"", ""global_prevalence_review""]","[""candidate_action_quarantine"", ""global_random_sample""]","[""action_precision_quarantine"", ""global_prevalence""]","[""E009"", ""E010""]",quarantine,0.16239125585545394,9,www.athensvoice.gr,https://www.athensvoice.gr/life/geusi/themata/875416/ston-evro-ftiahnoun-ta-exairetika-kai-poluvraveumena-elaiolada-kuklopas/,4483,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/d8a889386c5f079a.txt,partial_true_positive,trim_suffix,partial_true_positive,trim_suffix,low,E010 overstates a suffix-cleaning case.,"[""E007""]","Same doc as prior pilot: article is coherent, with removable related/footer suffix."
pe_1877_f0de0d2fca,hplt::9_1.jsonl.zst::c3cf677e2264445d9445a4287b8005d7,"[""error_precision_E017"", ""wds_bin_9_review""]","[""candidate_error_E017"", ""wds_bin_9_stratum""]","[""error_precision_E017"", ""wds_bin_9""]","[""E004"", ""E017""]",quarantine,0.1324058527224754,9,lampaterre.blogspot.com,http://lampaterre.blogspot.com/2014/10/blog-post.html,4169,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/f0de0d2fca6638b9.txt,,,,,,,[],
pe_1878_aef16aad99,hplt::9_1.jsonl.zst::c47c1d00c008feaaae995d8d034ecdd1,"[""error_precision_E004"", ""error_precision_E017"", ""wds_bin_9_review""]","[""candidate_error_E004"", ""candidate_error_E017"", ""wds_bin_9_stratum""]","[""error_precision_E004"", ""error_precision_E017"", ""wds_bin_9""]","[""E004"", ""E010"", ""E017""]",quarantine,0.30469266358228686,9,e-globbing.blogspot.com,http://e-globbing.blogspot.com/2012/05/heil.html,12104,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/aef16aad995d08b5.txt,,,,,,,[],
pe_1879_a679197ead,hplt::9_1.jsonl.zst::c47fa98f2a65bc8940f76246af1523c3,"[""wds_bin_9_review""]","[""wds_bin_9_stratum""]","[""wds_bin_9""]",[],keep,0.21816723481050732,9,ametanohtodance.blogspot.com,http://ametanohtodance.blogspot.com/2007/09/blog-post_08.html,9974,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/a679197eada5c39d.txt,,,,,,,[],
pe_1880_a492c66828,hplt::9_1.jsonl.zst::c534e0f2f56e9b55afd7097910088005,"[""action_precision_quarantine"", ""error_precision_E017""]","[""candidate_action_quarantine"", ""candidate_error_E017""]","[""action_precision_quarantine"", ""error_precision_E017""]","[""E004"", ""E009"", ""E010"", ""E017"", ""E019""]",quarantine,0.253125,9,docplayer.gr,http://docplayer.gr/4680251-Kato-apo-kakes-kairikes-synthikes-giortazetai-simera-i-epeteios-toy-1821.html,169842,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/a492c66828bff0f7.txt,,,,,,,[],
pe_1881_0f3ca0f7fa,hplt::9_1.jsonl.zst::c60ca16c7324d745a020acf0210bad17,"[""error_precision_E007"", ""error_precision_E019"", ""wds_bin_9_review""]","[""candidate_error_E007"", ""candidate_error_E019"", ""wds_bin_9_stratum""]","[""error_precision_E007"", ""error_precision_E019"", ""wds_bin_9""]","[""E007"", ""E017"", ""E019""]",quarantine,0.20440785979819434,9,ettagrosureste.es,https://ettagrosureste.es/leon-casino-ellada-bonus-30/,25329,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/0f3ca0f7fae7dd49.txt,,,,,,,[],
pe_1882_78a5ffb5f0,hplt::9_1.jsonl.zst::c6220252cf0a6a0ca3294ce4370d96a3,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.2402573529411765,9,www.rockpages.gr,https://www.rockpages.gr/within-temptation-resist/,1882,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/78a5ffb5f02a64e8.txt,clean,keep,clean,keep,none,,[],"Same control as prior pilot: coherent article, no cleaning issue visible."
pe_1883_1f1fd32b36,hplt::9_1.jsonl.zst::c65bea67fc24b3c33b7b6cee689145a8,"[""wds_bin_9_review""]","[""wds_bin_9_stratum""]","[""wds_bin_9""]",[],keep,0.14987226795344877,9,www.e-forologia.gr,http://www.e-forologia.gr/cms/viewContents.aspx?id=153615,3523,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/1f1fd32b362bf6f4.txt,,,,,,,[],
pe_1884_5dd237ded9,hplt::9_1.jsonl.zst::c8d7049bbcc366713772ffdf78491263,"[""host_hotspot_review"", ""wds_bin_9_review""]","[""host_hotspot_www.tovima.gr"", ""wds_bin_9_stratum""]","[""host_hotspot_www.tovima.gr"", ""wds_bin_9""]",[],keep,0.20145631067961164,9,www.tovima.gr,https://www.tovima.gr/2011/04/12/society/peloponnisos-eksygxronismeno-diktyo-xwris-trena/,6592,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/5dd237ded982fce5.txt,,,,,,,[],
pe_1885_649cebf15d,hplt::9_1.jsonl.zst::c9f3fc7b15d4c7bb76ec2fb1b4f29821,"[""wds_bin_9_review""]","[""wds_bin_9_stratum""]","[""wds_bin_9""]",[],keep,0.10179294389820706,9,tuuli-shop.com,https://tuuli-shop.com/el-gr/products/%CE%BE%CF%8D%CE%BB%CE%B9%CE%BD%CE%BF-%CE%BC%CE%B1%CF%83%CE%AC%CE%B6-%CF%86%CE%BB%CE%B9%CF%84%CE%B6%CE%AC%CE%BD%CE%B9-2%CF%84%CE%BC%CF%87,5187,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/649cebf15ddd6673.txt,,,,,,,[],
pe_1886_514e6ceffc,hplt::9_1.jsonl.zst::cb785a32ff086d10e605bac391ef7b2e,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.20225554591647044,9,katerinafullmoonblog.wordpress.com,https://katerinafullmoonblog.wordpress.com/2016/01/22/i-katantia-na-eisai-neoellinas/,8069,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/514e6ceffc917701.txt,,,,,,,[],
pe_1887_a4e38dc2de,hplt::9_1.jsonl.zst::cee90693b5b5c13323a748db92f3b87b,"[""error_precision_E004"", ""error_precision_E011"", ""error_precision_E012"", ""error_precision_E017"", ""error_precision_E019""]","[""candidate_error_E004"", ""candidate_error_E011"", ""candidate_error_E012"", ""candidate_error_E017"", ""candidate_error_E019""]","[""error_precision_E004"", ""error_precision_E011"", ""error_precision_E012"", ""error_precision_E017"", ""error_precision_E019""]","[""E004"", ""E010"", ""E011"", ""E012"", ""E017"", ""E019""]",quarantine,0.5492375,9,kianotipies.blogspot.com,http://kianotipies.blogspot.com/2011/12/,14756,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/a4e38dc2de6efc93.txt,true_positive,quarantine,true_positive,quarantine,high,,[],Blog archive/tag row shows date resets and abrupt attached-topic shifts; split candidates require full-doc boundary review.
pe_1888_7f8e75316b,hplt::9_1.jsonl.zst::d065999e48715fcd81d09dbd7ab5b69c,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.19133370849746764,9,orizontespress.gr,https://orizontespress.gr/?p=8840,3554,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/7f8e75316bcc3137.txt,,,,,,,[],
pe_1889_b12f700a93,hplt::9_1.jsonl.zst::d1b3e8589f14094db1221a684f46f129,"[""wds_bin_9_review""]","[""wds_bin_9_stratum""]","[""wds_bin_9""]",[],keep,0.1616871704745167,9,borioipirotika.blogspot.com,http://borioipirotika.blogspot.com/2012/07/1949.html,5690,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/b12f700a93875282.txt,,,,,,,[],
pe_1890_94582f5af5,hplt::9_1.jsonl.zst::d28d568b9eaca69b0aefd99a6dfe5275,"[""error_precision_E008"", ""error_precision_E009""]","[""candidate_error_E008"", ""candidate_error_E009""]","[""error_precision_E008"", ""error_precision_E009""]","[""E006"", ""E007"", ""E008"", ""E009"", ""E010"", ""E017""]",quarantine,0.666471024891576,9,www.asvestohori.gr,http://www.asvestohori.gr/?cat=44&paged=3,18947,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/94582f5af53b239b.txt,,,,,,,[],
pe_1891_30dabacf14,hplt::9_1.jsonl.zst::d3ffc8c391d0279eb8f607cc8dfaff25,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.2679166666666667,9,ellas2.wordpress.com,http://ellas2.wordpress.com/2013/03/28/,4337,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/30dabacf14561f74.txt,,,,,,,[],
pe_1892_9bd95270f4,hplt::9_1.jsonl.zst::d483a58bb7016c4d87cff98cea6a886a,"[""wds_bin_9_review""]","[""wds_bin_9_stratum""]","[""wds_bin_9""]","[""E010""]",quarantine,0.23226578868602216,9,www.culturenow.gr,http://www.culturenow.gr/14764/carmen-souza-i-tzaz-den-einai-kati-stantar-einai-autosxediasmos-kai-oti-aisthanesai-ekeini-tin-stigmi,6682,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/9bd95270f4c1c297.txt,,,,,,,[],
pe_1893_43e68d261a,hplt::9_1.jsonl.zst::d4a47241da48f46298c15bc039e022eb,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]","[""E009"", ""E010"", ""E017""]",quarantine,0.1880597014925373,9,righttime.wordpress.com,https://righttime.wordpress.com/,8040,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/43e68d261ae55b71.txt,,,,,,,[],
pe_1894_ae2c1dc515,hplt::9_1.jsonl.zst::d4d020e67d5e7de6c8ebf412c0e00698,"[""error_precision_E010"", ""error_precision_E014""]","[""candidate_error_E010"", ""candidate_error_E014""]","[""error_precision_E010"", ""error_precision_E014""]","[""E010"", ""E014""]",quarantine,1.0,9,docplayer.gr,http://docplayer.gr/52987839-Kyriaki-g-ton-nisteion-tes-stayroproskyneseos-en-to-savvato-esperas-kyrie-eleison.html,13158,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/ae2c1dc515d83338.txt,partial_true_positive,quarantine,partial_true_positive,quarantine,high,Candidate drop is too aggressive for a possibly salvageable specialized text.,[],"Liturgical/music PDF extraction has page headers and OCR-like missing letters, but substantial recoverable text may exist; quarantine before any drop."
pe_1895_391e533a5a,hplt::9_1.jsonl.zst::d52287659188dd38fa0a7c1bff223d4c,"[""false_negative_control"", ""global_prevalence_review""]","[""global_random_sample"", ""keep_no_candidate_or_borderline""]","[""false_negative_controls"", ""global_prevalence""]",[],keep,0.21378941742383753,9,www.hartismag.gr,https://www.hartismag.gr/hartis-5/biblia/alikh-stellatoy-gata-ston-khpo,7484,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/391e533a5a2b7c5c.txt,,,,,,,[],
pe_1896_99fd989af8,hplt::9_1.jsonl.zst::d67297e0e526e5e9f0bb4ddb27578fc6,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]","[""E010""]",quarantine,0.18056789775498308,9,state2parastatescam.blogspot.gr,http://state2parastatescam.blogspot.gr/2014_05_01_archive.html,33911,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/99fd989af8fd4cd7.txt,,,,,,,[],
pe_1897_66731b4793,hplt::9_1.jsonl.zst::d7884bdbac66cef9d598948494b67894,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]","[""E010""]",quarantine,0.24583866837387963,9,toromaiiko.com,https://toromaiiko.com/tin-eleytheria-tragoydo-grafei-o-theofilos-poytachidis/,5467,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/66731b47938a6409.txt,,,,,,,[],
pe_1898_838f08ad19,hplt::9_1.jsonl.zst::d8a739c543a4123ef0b9b08cf8cc4b31,"[""wds_bin_9_review""]","[""wds_bin_9_stratum""]","[""wds_bin_9""]","[""E010""]",quarantine,0.1704256472255805,9,chilonas.com,https://chilonas.com/2017/12/15/https-wp-me-p1op6y-c2o/,23987,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/838f08ad19ef92ca.txt,,,,,,,[],
pe_1899_bafe33c636,hplt::9_1.jsonl.zst::d8b382c04cea0a4ea2504fa24fa64f98,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]","[""E004"", ""E010"", ""E017""]",quarantine,0.278125,9,pontosandaristera.wordpress.com,https://pontosandaristera.wordpress.com/2007/07/25/17-4-2007/,89378,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/bafe33c636cf8b11.txt,,,,,,,[],
pe_1900_2890e26031,hplt::9_1.jsonl.zst::d986070c6d5c85860d370778dfec602a,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.22335245103343793,9,antinews.gr,https://antinews.gr/%CF%84%CE%BF-112-%CF%83%CF%8E%CE%B6%CE%B5%CE%B9-%CE%B6%CF%89%CE%AD%CF%82-%CE%BA%CE%B1%CE%B9-%CF%83%CE%BA%CE%BF%CF%84%CF%8E%CE%BD%CE%B5%CE%B9-%CF%88%CF%85%CF%87%CE%AD%CF%82/,9241,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/2890e2603191b4f8.txt,,,,,,,[],
pe_1901_b9245fb972,hplt::9_1.jsonl.zst::dae235ae1016f8c8825360ea11608889,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.16053887173730003,9,athina984.gr,https://athina984.gr/2022/10/24/risi-soynak-o-protos-indoyistis-prothypoyrgos-tis-vretanias-einai-kai-polyekatommyrioychos/,7126,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/b9245fb97247e22f.txt,,,,,,,[],
pe_1902_f6d99de515,hplt::9_1.jsonl.zst::db150d120f27e94095d062fbfba76718,"[""action_precision_trim_span"", ""error_precision_E006"", ""global_prevalence_review""]","[""candidate_action_trim_span"", ""candidate_error_E006"", ""global_random_sample""]","[""action_precision_trim_span"", ""error_precision_E006"", ""global_prevalence""]","[""E006"", ""E007""]",trim_span,0.6458333333333334,9,www.fnl-guide.com,https://www.fnl-guide.com/gr/el/globe-eater/naamyaa-london/,3157,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/f6d99de515763a59.txt,partial_true_positive,trim_suffix,partial_true_positive,trim_suffix,low,,[],Restaurant review body is coherent; only rating legend/login discussion tail appears removable.
pe_1903_9a4ed6de7b,hplt::9_1.jsonl.zst::dc4dd54151cd9ef599e2e5611e618e41,"[""wds_bin_9_review""]","[""wds_bin_9_stratum""]","[""wds_bin_9""]",[],keep,0.2119028556178276,9,bankinfo.gr,https://bankinfo.gr/%CE%B7-%CF%80%CF%81%CF%8C%CE%BA%CE%BB%CE%B7%CF%83%CE%B7-%CF%84%CF%89%CE%BD-%CF%88%CE%B7%CF%86%CE%B9%CE%B1%CE%BA%CF%8E%CE%BD-%CE%BD%CE%BF%CE%BC%CE%B9%CF%83%CE%BC%CE%AC%CF%84%CF%89%CE%BD-%CE%B3%CE%B9/,14988,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/9a4ed6de7bac544e.txt,,,,,,,[],
pe_1904_6f6928cd5d,hplt::9_1.jsonl.zst::dd1327d7e064f719656cd9fd232bd76f,"[""wds_bin_9_review""]","[""wds_bin_9_stratum""]","[""wds_bin_9""]",[],keep,0.15700857349447372,9,www.bodybuilders.gr,http://www.bodybuilders.gr/forum/showthread.php?t=16333,9681,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/6f6928cd5d6d49ac.txt,,,,,,,[],
pe_1905_76bf83054e,hplt::9_1.jsonl.zst::dd4209e354bb6ebd725c040fbf1ff579,"[""action_precision_quarantine"", ""global_prevalence_review""]","[""candidate_action_quarantine"", ""global_random_sample""]","[""action_precision_quarantine"", ""global_prevalence""]","[""E010""]",quarantine,0.17418004187020236,9,www.palmosev.gr,http://www.palmosev.gr/index.php/meparisia/1424--197,7165,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/76bf83054e2f8159.txt,,,,,,,[],
pe_1906_fa5881ddc4,hplt::9_1.jsonl.zst::de26d9fe92168e30e307ae7d8e02469f,"[""wds_bin_9_review""]","[""wds_bin_9_stratum""]","[""wds_bin_9""]","[""E010""]",quarantine,0.1791396582203889,9,crikos.com,https://crikos.com/gr/sotiris-petropoulos-an-academic-beautiful-human-showing-the-way-for-passionate-people-who-want-to-make-an-impact-in-their-society,3394,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/fa5881ddc4c4f1fe.txt,,,,,,,[],
pe_1907_b295f551e9,hplt::9_1.jsonl.zst::decc19e8b838455d8755d1f75ea4db13,"[""error_precision_E004"", ""error_precision_E010"", ""error_precision_E017""]","[""candidate_error_E004"", ""candidate_error_E010"", ""candidate_error_E017""]","[""error_precision_E004"", ""error_precision_E010"", ""error_precision_E017""]","[""E004"", ""E010"", ""E017""]",quarantine,0.2524200774929638,9,www.pestaola.gr,http://www.pestaola.gr/iphone-global-smartphone-shares-grows/,11319,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/b295f551e92d58bd.txt,,,,,,,[],
