review_queue_id,source_doc_id,review_tasks,priority_reasons,candidate_error_type_ids,candidate_action,confidence,quality_bin,host,url,chars_before,doc_text_path,review_label,review_true_error_type_ids,review_correct_action,review_good_text_loss_risk,review_false_positive_reason,review_false_negative_error_ids,review_notes
rq_0313_8d6416ca0b,hplt::8_2.jsonl.zst::f527f82d4b265d8a8ad138c38cce2530,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.12092283214001591,8,www.fosonline.gr,https://www.fosonline.gr/podosfairo/superleague/article/169006/sygkentrosi-diamartyrias-apo-tin-original,1257,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/8d6416ca0b0b8870.txt,,[],,,,[],
rq_0314_8ee603d3f5,hplt::8_2.jsonl.zst::f6b83f307e85c4ddab899b3f825a0cbb,"[""destructive_action_review"", ""precision_E020""]","[""candidate_action_drop_doc"", ""candidate_error_E020""]","[""E009"", ""E010"", ""E020""]",drop_doc,0.26788537549407115,8,grecontrek.com,https://grecontrek.com/tag/%CE%BD%CE%B7%CF%83%CE%AF/,662,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/8ee603d3f53c3d62.txt,,[],,,,[],
rq_0315_773ce683e5,hplt::8_2.jsonl.zst::f7de24e0054ff3db53e98f7c74087742,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.3333333333333333,8,el.eccochic.com,http://el.eccochic.com/eccochic-design-round-straw-bag-product/,1319,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/773ce683e5f876f7.txt,,[],,,,[],
rq_0316_2e733c4cdc,hplt::8_2.jsonl.zst::f8453e34db9fdd29c77a8d5690687782,"[""destructive_action_review"", ""precision_E008""]","[""candidate_action_trim_span"", ""candidate_error_E008""]","[""E006"", ""E007"", ""E008""]",trim_span,0.6125,8,www.vlaxerna.gr,http://www.vlaxerna.gr/,6990,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/2e733c4cdc5a9144.txt,,[],,,,[],
rq_0317_199a800289,hplt::8_2.jsonl.zst::fa2490a9c2da70b83766b60b68941248,"[""precision_E006""]","[""candidate_error_E006""]","[""E006"", ""E007"", ""E009"", ""E010"", ""E015""]",quarantine,0.9285060827250607,8,www.gadgetfreak.gr,https://www.gadgetfreak.gr/2011/02/09/%CE%BD%CE%B1-%CE%B1%CE%BD%CF%84%CE%B9%CE%BA%CE%B1%CF%84%CE%B1%CF%83%CF%84%CE%AE%CF%83%CE%B5%CE%B9-%CF%84%CE%BF%CE%BD-%CF%87%CE%B1%CE%BB%CE%BA%CF%8C-%CE%BC%CE%B5-%CE%B1%CE%BB%CE%BF%CF%85%CE%BC%CE%AF/,1475,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/199a80028939566a.txt,,[],,,,[],
rq_0318_0551c96869,hplt::8_2.jsonl.zst::fac57078893e891018293e23762e3990,"[""precision_E019""]","[""candidate_error_E019""]","[""E004"", ""E007"", ""E010"", ""E017"", ""E019""]",quarantine,0.3575578796817735,8,kafeneio-gr.blogspot.gr,http://kafeneio-gr.blogspot.gr/2010/05/blog-post_617.html,11187,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/0551c96869307e20.txt,,[],,,,[],
rq_0319_b695ff7ccc,hplt::9_1.jsonl.zst::0063c94fe69b1e792224ea05126f3fab,"[""precision_E011"", ""precision_E012""]","[""candidate_error_E011"", ""candidate_error_E012""]","[""E004"", ""E007"", ""E009"", ""E010"", ""E011"", ""E012"", ""E017"", ""E019""]",quarantine,0.5539937500000001,9,cretanpatriot.wordpress.com,https://cretanpatriot.wordpress.com/category/%ce%b1%cf%83%cf%86%ce%b1%ce%bb%ce%b9%cf%83%cf%84%ce%b9%ce%ba%cf%8c-2/,16278,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/b695ff7ccc784ba3.txt,,[],,,,[],
rq_0320_38d6308db0,hplt::9_1.jsonl.zst::03ca62fe304f5f6cee6f2086d4a13da2,"[""destructive_action_review""]","[""candidate_action_drop_doc""]","[""E010"", ""E014""]",drop_doc,1.0,9,docplayer.gr,http://docplayer.gr/2383147-Tdnpkexthao-isalleo-fiioingno-msc-mpa.html,37186,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/38d6308db038f817.txt,,[],,,,[],
rq_0321_5d8398dd21,hplt::9_1.jsonl.zst::0684f074ffb4859df954f545cf0a684c,"[""precision_E011"", ""precision_E012""]","[""candidate_error_E011"", ""candidate_error_E012""]","[""E004"", ""E009"", ""E010"", ""E011"", ""E012"", ""E017""]",quarantine,0.6674500000000001,9,hellenicdailynews.blogspot.com,http://hellenicdailynews.blogspot.com/search?updated-max=2009-03-30T14:49:00%2B03:00&max-results=25,52584,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/5d8398dd21e0ba76.txt,,[],,,,[],
rq_0322_045e34ef97,hplt::9_1.jsonl.zst::0696b0453e6a1508131c67b7c2576f68,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.20281968835023498,9,rodopinews.gr,http://rodopinews.gr/9432,8086,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/045e34ef97e836ad.txt,,[],,,,[],
rq_0323_fa1c36b399,hplt::9_1.jsonl.zst::0abcc96687f18004df5512d78e5949bd,"[""precision_E017""]","[""candidate_error_E017""]","[""E004"", ""E009"", ""E010"", ""E017""]",quarantine,0.253125,9,docplayer.gr,http://docplayer.gr/6433101-Sd-savvato-23-kyriaki-24-martioy-2013.html,85637,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/fa1c36b39916219c.txt,,[],,,,[],
rq_0324_a421d8ab8f,hplt::9_1.jsonl.zst::12a6fbe17eafa26f357cba1d690a9592,"[""precision_E011"", ""precision_E012""]","[""candidate_error_E011"", ""candidate_error_E012""]","[""E004"", ""E010"", ""E011"", ""E012"", ""E017""]",quarantine,0.665565625,9,kataskinosi-agkyra.blogspot.com,https://kataskinosi-agkyra.blogspot.com/2024/01/,51981,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/a421d8ab8fe7568b.txt,,[],,,,[],
rq_0325_cab685c947,hplt::9_1.jsonl.zst::1756c1d4e15afd039c0f20af30746259,"[""precision_E007""]","[""candidate_error_E007""]","[""E007"", ""E010"", ""E017"", ""E019""]",quarantine,0.3204552083333333,9,kostasxan.blogspot.gr,http://kostasxan.blogspot.gr/search/label/%CE%91%CE%BD%CE%B1%CF%81%CF%84%CE%AE%CF%83%CE%B5%CE%B9%CF%82,74879,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/cab685c947c79bee.txt,,[],,,,[],
rq_0326_0ff2cbdfc7,hplt::9_1.jsonl.zst::1d6a88eca47f3011d1ac8b4c2e4c85a1,"[""precision_E017""]","[""candidate_error_E017""]","[""E004"", ""E009"", ""E010"", ""E017""]",quarantine,0.253125,9,docplayer.gr,http://docplayer.gr/1771345-Neos-empopikos-syllogos-thnoy-ehete-minyma-emporiko-dimhniaio-enhmepotiko-deltio-toy-empopikoy-syllogoy-thnoy.html,90363,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/0ff2cbdfc784bd77.txt,,[],,,,[],
rq_0327_c68e2a2a19,hplt::9_1.jsonl.zst::2659a1a14b539ff285e4fdf2ed33b2a8,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.17985452942473,9,www.timesnews.gr,https://www.timesnews.gr/o-kyklos-ton-chamenon-ekpaideytikon/,4537,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/c68e2a2a197d4b0a.txt,,[],,,,[],
rq_0328_899fb1160d,hplt::9_1.jsonl.zst::2b0e6df7b8d8e76184c26320a4dc5c13,"[""precision_E004"", ""precision_E010""]","[""candidate_error_E004"", ""candidate_error_E010""]","[""E004"", ""E010"", ""E017""]",quarantine,0.7484160677187505,9,www.digea.gr,http://www.digea.gr/footer/terms,11071,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/899fb1160d450db8.txt,,[],,,,[],
rq_0329_93a0bb8de4,hplt::9_1.jsonl.zst::2c1114acaf85adcb3ee3ed5fdae97e6e,"[""precision_E011"", ""precision_E012""]","[""candidate_error_E011"", ""candidate_error_E012""]","[""E007"", ""E009"", ""E010"", ""E011"", ""E012"", ""E017"", ""E019""]",quarantine,0.48174791666666666,9,papaleonidasdimitris.wordpress.com,https://papaleonidasdimitris.wordpress.com/tag/%CE%B1%CF%81%CE%B3%CE%B5%CE%BD%CF%84%CE%B9%CE%BD%CE%B7/,19826,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/93a0bb8de4c9400f.txt,,[],,,,[],
rq_0330_378a24e037,hplt::9_1.jsonl.zst::30800f43e197124263e68933a3d7d9e5,"[""precision_E003""]","[""candidate_error_E003""]","[""E003"", ""E010""]",quarantine,0.466105644963093,9,planetaris.gr,https://planetaris.gr/index.php/component/k2/itemlist/tag/VAR,13111,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/378a24e037807288.txt,,[],,,,[],
rq_0331_7d3f4edd97,hplt::9_1.jsonl.zst::3835c6f39e7a7380054eaea89c75ffc1,"[""destructive_action_review""]","[""candidate_action_drop_doc""]","[""E014""]",drop_doc,0.9760794140323823,9,ksipnistere.blogspot.com,http://ksipnistere.blogspot.com/2012/11/blog-post_1783.html,6162,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/7d3f4edd97f8d652.txt,,[],,,,[],
rq_0332_63782e73be,hplt::9_1.jsonl.zst::3f095b76b2e1b7490bf95d96d0b5636e,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.18556067588325653,9,www.tovima.gr,https://www.tovima.gr/print/vimagazino/antres-raisingker-lfo-gefyropoios/,6510,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/63782e73be402054.txt,,[],,,,[],
rq_0333_7ebcf834d7,hplt::9_1.jsonl.zst::3f658643cb5a16270c64c83f3f5fafb1,"[""precision_E010""]","[""candidate_error_E010""]","[""E010""]",quarantine,0.21106152194791256,9,fanthis.blogspot.gr,http://fanthis.blogspot.gr/2012/01/blog-post_4563.html,17701,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/7ebcf834d77accaf.txt,,[],,,,[],
rq_0334_b61ea0a9a1,hplt::9_1.jsonl.zst::4199d635714d8937ee734a8eb5233108,"[""precision_E004""]","[""candidate_error_E004""]","[""E004"", ""E017""]",quarantine,0.18275862068965518,9,ardin-rixi.gr,https://ardin-rixi.gr/archives/219361,11600,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/b61ea0a9a13fb3e5.txt,,[],,,,[],
rq_0335_507c6364d6,hplt::9_1.jsonl.zst::45c9e02804046caa5b4792cf5f43db42,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.16800173197661833,9,rigasili.blogspot.com,http://rigasili.blogspot.com/2011/03/blog-post_5850.html,4619,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/507c6364d659fe5c.txt,,[],,,,[],
rq_0336_f0a28e8754,hplt::9_1.jsonl.zst::532cc88d0f2950e6b485b8cbfd283b2c,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.12635780364070429,9,keratini.gr,http://keratini.gr/%ce%b2%cf%81%ce%b1%ce%b6%ce%b9%ce%bb%ce%b9%ce%ac%ce%bd%ce%b9%ce%ba%ce%b7-%ce%b8%ce%b5%cf%81%ce%b1%cf%80%ce%b5%ce%af%ce%b1-%ce%bc%ce%b5-%ce%ba%ce%b5%cf%81%ce%b1%cf%84%ce%af%ce%bd%ce%b7-%ce%b3%ce%b9/,4048,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/f0a28e87542d8e36.txt,,[],,,,[],
rq_0337_cb89e9c3e2,hplt::9_1.jsonl.zst::5546359ed48610e5c03af4e083eba812,"[""precision_E004""]","[""candidate_error_E004""]","[""E004"", ""E010"", ""E017""]",quarantine,0.27271344329423974,9,www.astratv.gr,https://www.astratv.gr/ekponei-meletes-gia-erga-anakainisis-kai-apoperatosis-se-venizeleio-kai-pananeio-i-perifereia-kritis/,13997,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/cb89e9c3e2513add.txt,,[],,,,[],
rq_0338_b51e8dd16d,hplt::9_1.jsonl.zst::5d4e56c1c42367245da38a5c43744406,"[""precision_E004""]","[""candidate_error_E004""]","[""E004"", ""E010"", ""E017""]",quarantine,0.2169138177080102,9,docplayer.gr,http://docplayer.gr/470806-Selidopoiisi-tehniki-ypostirixi-marios-arsenioy.html,48351,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/b51e8dd16d8880da.txt,,[],,,,[],
rq_0339_bc9ab3d9a0,hplt::9_1.jsonl.zst::66e6e497e5afb80e675d83cf4e1f3562,"[""destructive_action_review""]","[""candidate_action_drop_doc""]","[""E014""]",drop_doc,1.0,9,issuu.com,https://issuu.com/chiospress/docs/syskepsi,3111,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/bc9ab3d9a070dccd.txt,,[],,,,[],
rq_0340_0297dd681c,hplt::9_1.jsonl.zst::6c25e39b05dc2b1dc92d5d376aa43834,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.2734572149575591,9,www.monopoli.gr,https://www.monopoli.gr/2020/12/14/reviews/eidame-parastaseis/438508/akousa-theatro-to-proto-radio-play-tou-festival-athinon/,4359,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/0297dd681cd69822.txt,,[],,,,[],
rq_0341_e8961256a7,hplt::9_1.jsonl.zst::6e94d2ed4dff9d565547d432691cd85b,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.16317673863513074,9,issuu.com,https://issuu.com/pelopidas/docs/freesoftware,9217,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/e8961256a7d4b431.txt,,[],,,,[],
rq_0342_963d87707f,hplt::9_1.jsonl.zst::70cd0ac27b9e2728a8c9efa48431ea47,"[""precision_E009"", ""precision_E010""]","[""candidate_error_E009"", ""candidate_error_E010""]","[""E009"", ""E010"", ""E017""]",quarantine,0.253125,9,syrizarodopis.blogspot.com,http://syrizarodopis.blogspot.com/2009/05/,91977,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/963d87707f917f92.txt,,[],,,,[],
rq_0343_68d6400d71,hplt::9_1.jsonl.zst::803c409a70a6047c6b02b251437f71dd,"[""precision_E004"", ""precision_E019""]","[""candidate_error_E004"", ""candidate_error_E019""]","[""E004"", ""E007"", ""E010"", ""E017"", ""E019""]",quarantine,0.226421875,9,aristeristrouthokamilos.blogspot.com,http://aristeristrouthokamilos.blogspot.com/2010/02/blog-post_05.html,71455,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/68d6400d716f5739.txt,,[],,,,[],
rq_0344_8a531e570e,hplt::9_1.jsonl.zst::8708d7790e1e65d4c196138b8f36d67f,"[""precision_E019""]","[""candidate_error_E019""]","[""E006"", ""E007"", ""E009"", ""E017"", ""E019""]",quarantine,0.6128921568627451,9,www.usay.gr,http://www.usay.gr/article/75822/baroyfakis_xtypa_tin_ekt_me_protasi_enallaktikis_posotikis_xalarwsis.html?category_id=2784,5718,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/8a531e570ea958a5.txt,,[],,,,[],
rq_0345_52a842e64a,hplt::9_1.jsonl.zst::87cae7eccce9b606b7bc6c2fe7793dad,"[""precision_E011"", ""precision_E012""]","[""candidate_error_E011"", ""candidate_error_E012""]","[""E004"", ""E010"", ""E011"", ""E012"", ""E017""]",quarantine,0.4757020833333333,9,www.gnan.gr,http://www.gnan.gr/2012/07/,44558,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/52a842e64a8fc9cc.txt,,[],,,,[],
rq_0346_00fd9c08be,hplt::9_1.jsonl.zst::911d0b245b9318dc3d452192503c395d,"[""destructive_action_review"", ""precision_E014""]","[""candidate_action_drop_doc"", ""candidate_error_E014""]","[""E010"", ""E014""]",drop_doc,1.0,9,docplayer.gr,http://docplayer.gr/6773180-Smzma-ftikhn-porhn-pdrivallonso.html,89011,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/00fd9c08be978f93.txt,,[],,,,[],
rq_0347_dd619ea5db,hplt::9_1.jsonl.zst::952d60fd9315135451e58679f64099ce,"[""precision_E012""]","[""candidate_error_E012""]","[""E004"", ""E010"", ""E011"", ""E012"", ""E017"", ""E019""]",quarantine,0.40479166666666666,9,kostasxan.blogspot.com,http://kostasxan.blogspot.com/2009_01_04_archive.html,75200,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/dd619ea5dbb42d42.txt,,[],,,,[],
rq_0348_a0b80f8a45,hplt::9_1.jsonl.zst::a2a676c057beaf3c8bdf1e898b1d39dd,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.24536879962000407,9,www.toperiodiko.gr,http://www.toperiodiko.gr/cinema2016/,14737,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/a0b80f8a452b5653.txt,,[],,,,[],
rq_0349_a3fa121f8a,hplt::9_1.jsonl.zst::a5ade28c0e01f82e2df35a64f4890177,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.15380671622660858,9,talentabout.gr,https://talentabout.gr/2021/11/evgale-to-kapelo-ston-olybiako-o-bousias-kamia-simasia-to-apotelesma/,3901,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/a3fa121f8a77cace.txt,,[],,,,[],
rq_0350_9bb8a57ce6,hplt::9_1.jsonl.zst::a804839d448d7d7d279771b424dad18a,"[""precision_E009""]","[""candidate_error_E009""]","[""E004"", ""E006"", ""E007"", ""E008"", ""E009"", ""E010"", ""E017"", ""E019""]",quarantine,0.43909317520238345,9,www.michanikos.gr,https://www.michanikos.gr/tags/real%20estate/,103342,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/9bb8a57ce64197f7.txt,,[],,,,[],
rq_0351_0c8e4ad3f5,hplt::9_1.jsonl.zst::af4e63e77882d2f6afefe62d28616557,"[""precision_E006""]","[""candidate_error_E006""]","[""E004"", ""E006"", ""E007"", ""E008"", ""E009"", ""E010"", ""E017""]",quarantine,0.5786879040522734,9,infood.gr,https://infood.gr/kotopoulo-me-saltsa-lefkou-krasiou/,69881,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/0c8e4ad3f52ed163.txt,,[],,,,[],
rq_0352_99910d228c,hplt::9_1.jsonl.zst::b22337991675e150cb7261c6ab9ada2e,"[""destructive_action_review"", ""precision_E008""]","[""candidate_action_trim_span"", ""candidate_error_E008""]","[""E006"", ""E007"", ""E008""]",trim_span,0.6979166666666666,9,www.anesishome.gr,https://www.anesishome.gr/%CF%80%CE%BB%CE%B7%CF%81%CE%BF%CF%86%CE%BF%CF%81%CE%B9%CE%B5%CF%82/%CE%BF%CF%81%CE%BF%CE%B9-%CF%80%CF%81%CE%BF%CF%83%CF%84%CE%B1%CF%83%CE%B9%CE%B1%CF%82-%CE%B4%CE%B5%CE%B4%CE%BF%CE%BC%CE%B5%CE%BD%CF%89%CE%BD-7,6277,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/99910d228c96adf3.txt,,[],,,,[],
rq_0353_a312f6df5e,hplt::9_1.jsonl.zst::c096a8af1213564cca5362ccfa886ec5,"[""borderline_false_negative_probe""]","[""borderline_no_candidate_error""]",[],keep,0.24833970377448636,9,www.mommy.gr,https://www.mommy.gr/prin-fonaksete-sto-paidi-sas-kante-auto/,7802,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/a312f6df5e54abab.txt,,[],,,,[],
rq_0354_2ec2381fe3,hplt::9_1.jsonl.zst::c1157999b7a2aacf07cb15209754b4dc,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.1965093729799612,9,www.kathimerini.gr,https://www.kathimerini.gr/world/857757/to-oplo-toy-telegram-chrisimopoioyn-oi-tromokrates/,4641,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/2ec2381fe3f9144e.txt,,[],,,,[],
rq_0355_b28ffe69f1,hplt::9_1.jsonl.zst::c24c24d4a03996017cc74aa536c9e90c,"[""destructive_action_review""]","[""candidate_action_drop_doc""]","[""E014""]",drop_doc,0.9165927478311726,9,docplayer.gr,http://docplayer.gr/166690418-8-fakdlo-afaldia-kai-tgdia-fat.html,25973,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/b28ffe69f1ac7978.txt,,[],,,,[],
rq_0356_d8a889386c,hplt::9_1.jsonl.zst::c35a140088f0cd40c9536381d5bce499,"[""precision_E010""]","[""candidate_error_E010""]","[""E009"", ""E010""]",quarantine,0.16239125585545394,9,www.athensvoice.gr,https://www.athensvoice.gr/life/geusi/themata/875416/ston-evro-ftiahnoun-ta-exairetika-kai-poluvraveumena-elaiolada-kuklopas/,4483,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/d8a889386c5f079a.txt,,[],,,,[],
rq_0357_f0de0d2fca,hplt::9_1.jsonl.zst::c3cf677e2264445d9445a4287b8005d7,"[""precision_E004""]","[""candidate_error_E004""]","[""E004"", ""E017""]",quarantine,0.1324058527224754,9,lampaterre.blogspot.com,http://lampaterre.blogspot.com/2014/10/blog-post.html,4169,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/f0de0d2fca6638b9.txt,,[],,,,[],
rq_0358_78a5ffb5f0,hplt::9_1.jsonl.zst::c6220252cf0a6a0ca3294ce4370d96a3,"[""false_negative_control""]","[""global_random_no_candidate_error""]",[],keep,0.2402573529411765,9,www.rockpages.gr,https://www.rockpages.gr/within-temptation-resist/,1882,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/78a5ffb5f02a64e8.txt,,[],,,,[],
